Time,Date,Lon,Lat,Depth,SALINITY,TEMPERATURE
14:28:35,07/21/2015,-14.8037331,53.1997686,828.265,35.335,11.1465
14:28:36,07/21/2015,-14.8037025,53.1997557,828.265,35.336,11.1465
14:28:37,07/21/2015,-14.8037025,53.1997557,828.265,35.3361,11.146
14:28:38,07/21/2015,-14.8036921,53.1997687,828.265,35.3363,11.1455
14:28:39,07/21/2015,-14.8036921,53.1997687,828.265,35.3363,11.1455
14:28:40,07/21/2015,-14.8036803,53.1997645,828.265,35.3356,11.1455
14:28:41,07/21/2015,-14.8036803,53.1997645,828.265,35.3362,11.1452
14:28:42,07/21/2015,-14.8036952,53.1997545,828.265,35.3365,11.1449
14:28:43,07/21/2015,-14.8036952,53.1997545,828.265,35.3363,11.1443
14:28:44,07/21/2015,-14.8036817,53.1997547,828.265,35.337,11.1437
14:28:45,07/21/2015,-14.8036817,53.1997547,828.265,35.3361,11.1432
14:28:46,07/21/2015,-14.8036916,53.199757,828.265,35.3364,11.1425
14:28:47,07/21/2015,-14.8036916,53.199757,828.265,35.3364,11.1417
14:28:48,07/21/2015,-14.8037235,53.1997557,828.265,35.3373,11.1412
14:28:49,07/21/2015,-14.8037235,53.1997557,828.264,35.3364,11.1413
14:28:50,07/21/2015,-14.8037034,53.199757,828.264,35.337,11.1418
14:28:51,07/21/2015,-14.8037034,53.199757,828.264,35.3359,11.1418
14:28:52,07/21/2015,-14.8036889,53.1997584,828.264,35.3371,11.141
14:28:53,07/21/2015,-14.8036889,53.1997584,828.264,35.3376,11.1397
14:28:54,07/21/2015,-14.8036875,53.199757,828.264,35.338,11.1375
14:28:55,07/21/2015,-14.8036875,53.199757,828.264,35.3374,11.1367
14:28:56,07/21/2015,-14.803702,53.199758,828.264,35.3368,11.1355
14:28:57,07/21/2015,-14.803702,53.199758,828.264,35.3361,11.1344
14:28:58,07/21/2015,-14.8037008,53.1997698,828.264,35.3344,11.134
14:28:59,07/21/2015,-14.8037008,53.1997698,828.264,35.3353,11.1331
14:29:00,07/21/2015,-14.8037049,53.1997535,828.264,35.3355,11.1322
14:29:01,07/21/2015,-14.8037049,53.1997535,828.264,35.3351,11.1316
14:29:02,07/21/2015,-14.8037116,53.1997568,828.264,35.3351,11.1315
14:29:03,07/21/2015,-14.8037116,53.1997568,828.264,35.3352,11.131
14:29:04,07/21/2015,-14.8037115,53.1997591,828.264,35.3353,11.1299
14:29:05,07/21/2015,-14.8037115,53.1997591,828.264,35.336,11.1292
14:29:06,07/21/2015,-14.8037011,53.1997616,828.264,35.3369,11.1267
14:29:07,07/21/2015,-14.8037011,53.1997616,828.264,35.3383,11.1242
14:29:08,07/21/2015,-14.8037124,53.1997601,828.264,35.339,11.1227
14:29:09,07/21/2015,-14.8037124,53.1997601,828.264,35.338,11.1223
14:29:10,07/21/2015,-14.8037009,53.19977,828.263,35.3373,11.1209
14:29:11,07/21/2015,-14.8037009,53.19977,828.263,35.3374,11.1179
14:29:12,07/21/2015,-14.8037125,53.1997537,828.263,35.3376,11.1162
14:29:13,07/21/2015,-14.8037125,53.1997537,828.263,35.3363,11.1151
14:29:14,07/21/2015,-14.8037164,53.1997537,828.263,35.3352,11.1148
14:29:15,07/21/2015,-14.8037164,53.1997537,828.263,35.334,11.1153
14:29:16,07/21/2015,-14.8037079,53.1997544,828.263,35.3341,11.1148
14:29:17,07/21/2015,-14.8037079,53.1997544,828.263,35.333,11.1156
14:29:18,07/21/2015,-14.8037065,53.1997559,828.263,35.3345,11.1126
14:29:19,07/21/2015,-14.8037065,53.1997559,828.263,35.3364,11.1085
14:29:20,07/21/2015,-14.8037008,53.1997695,828.263,35.3386,11.1045
14:29:21,07/21/2015,-14.8037008,53.1997695,828.263,35.3375,11.1026
14:29:22,07/21/2015,-14.8037128,53.1997696,828.263,35.3383,11.1
14:29:23,07/21/2015,-14.8037128,53.1997696,828.263,35.3377,11.0982
14:29:24,07/21/2015,-14.8037246,53.1997574,828.263,35.3381,11.0967
14:29:25,07/21/2015,-14.8037246,53.1997574,828.263,35.3388,11.0942
14:29:26,07/21/2015,-14.8036983,53.1997593,828.263,35.3369,11.0944
14:29:27,07/21/2015,-14.8036983,53.1997593,828.263,35.3366,11.0944
14:29:28,07/21/2015,-14.8037303,53.1997629,828.263,35.3385,11.0909
14:29:29,07/21/2015,-14.8037303,53.1997629,828.263,35.3398,11.088
